window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,queried_label_counts,queried_target_row_indices,query_selection_sha256,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
0,0,500,500,0.0,0.9059080962800875,0.45295404814004375,0.828,,0.30196936542669583,,,0.828,,,,,0.9059080962800875,0.9059080962800875,0.036,,0.964,0.14107883817427386,0.5190276823516745,False,warmup,0.08306540271711321,0.036,0,{},[],,0,False,0.6637724898933511,0.0
1,500,1000,500,0.0,0.839907192575406,0.419953596287703,0.724,,0.279969064191802,,,0.724,,,,,0.839907192575406,0.839907192575406,0.046,,0.954,0.24109014675052412,0.43477594431678684,False,warmup,0.10502722221409751,0.046,0,{},[],,0,False,0.6637724898933511,0.0
2,1000,1500,500,0.0,0.9035087719298246,0.4517543859649123,0.824,,0.30116959064327486,,,0.824,,,,,0.9035087719298246,0.9035087719298246,0.034,,0.966,0.14699792960662525,0.5161374283799502,False,warmup,0.0673227645129709,0.034,0,{},[],,0,False,0.6637724898933511,0.0
3,1500,2000,500,0.0,0.875140607424072,0.437570303712036,0.778,,0.291713535808024,,,0.778,,,,,0.875140607424072,0.875140607424072,0.074,,0.926,0.15982721382289417,0.4966627786352208,False,warmup,0.08037957585347588,0.074,0,{},[],,0,False,0.6637724898933511,0.0
4,2000,2500,500,0.0,0.8814317673378076,0.4407158836689038,0.788,,0.29381058911260255,,,0.788,,,,,0.8814317673378076,0.8814317673378076,0.076,,0.924,0.1471861471861472,0.5119774153623017,False,warmup,0.0716497155819299,0.076,0,{},[],,0,False,0.6637724898933511,0.0
5,2500,3000,500,0.0,0.8876529477196885,0.44382647385984425,0.798,,0.29588431590656283,,,0.798,,,,,0.8876529477196885,0.8876529477196885,0.054,,0.946,0.15644820295983086,0.5039076188239943,False,warmup,0.06329259027218967,0.054,0,{},[],,0,False,0.6637724898933511,0.0
6,3000,3500,500,0.0,0.9094874591057798,0.4547437295528899,0.834,,0.3031624863685933,,,0.834,,,,,0.9094874591057798,0.9094874591057798,0.066,,0.934,0.10706638115631692,0.5346752600288778,False,warmup,0.09101753564796691,0.066,0,{},[],,0,False,0.6637724898933511,0.0
7,3500,4000,500,0.0,0.9258861439312567,0.46294307196562834,0.862,,0.30862871464375224,,,0.862,,,,,0.9258861439312567,0.9258861439312567,0.044,,0.956,0.09832635983263599,0.5617836049322544,False,warmup,0.09592165046949229,0.044,0,{},[],,0,False,0.6637724898933511,0.0
8,4000,4500,500,0.0,0.8814317673378076,0.4407158836689038,0.788,,0.29381058911260255,,,0.788,,,,,0.8814317673378076,0.8814317673378076,0.084,,0.916,0.13973799126637554,0.5017280095364788,False,warmup,0.11129694960545077,0.084,0,{},[],,0,False,0.6637724898933511,0.0
9,4500,5000,500,0.0,0.8505747126436781,0.42528735632183906,0.74,,0.2835249042145594,,,0.74,,,,,0.8505747126436781,0.8505747126436781,0.102,,0.898,0.1759465478841871,0.4583980351228142,False,warmup,0.10000677219500628,0.102,0,{},[],,0,False,0.6637724898933511,0.0
10,5000,5500,500,0.0,0.8571428571428571,0.42857142857142855,0.75,,0.2857142857142857,,,0.75,,,,,0.8571428571428571,0.8571428571428571,0.118,,0.882,0.14965986394557823,0.4678458546479296,False,warmup,0.10991711496965237,0.118,0,{},[],,0,False,0.6637724898933511,0.0
11,5500,6000,500,0.0,0.817966903073286,0.408983451536643,0.692,,0.272655634357762,,,0.692,,,,,0.817966903073286,0.817966903073286,0.122,,0.878,0.21184510250569477,0.42623261856468597,False,warmup,0.17841565140452295,0.122,0,{},[],,0,False,0.6637724898933511,0.0
12,6000,6500,500,0.0,0.8876529477196885,0.44382647385984425,0.798,,0.29588431590656283,,,0.798,,,,,0.8876529477196885,0.8876529477196885,0.096,,0.904,0.1172566371681416,0.5134252430098204,False,warmup,0.11609857954829686,0.096,0,{},[],,0,False,0.6637724898933511,0.0
13,6500,7000,500,0.0,0.9258861439312567,0.46294307196562834,0.862,,0.30862871464375224,,,0.862,,,,,0.9258861439312567,0.9258861439312567,0.074,,0.926,0.06911447084233262,0.5720421782262394,False,warmup,0.1013523213133597,0.074,0,{},[],,0,False,0.6637724898933511,0.0
14,7000,7500,500,0.0,0.8584474885844748,0.4292237442922374,0.752,,0.2861491628614916,,,0.752,,,,,0.8584474885844748,0.8584474885844748,0.146,,0.854,0.11943793911007025,0.48322845670797904,False,warmup,0.1710276004355212,0.146,0,{},[],,0,False,0.6637724898933511,0.0
15,7500,8000,500,0.0,0.8610478359908884,0.4305239179954442,0.756,,0.2870159453302961,,,0.756,,,,,0.8610478359908884,0.8610478359908884,0.144,,0.856,0.11682242990654206,0.49272300510711253,False,warmup,0.17163057202470922,0.144,0,{},[],,0,False,0.6637724898933511,0.0
16,8000,8500,500,0.0,0.8571428571428571,0.42857142857142855,0.75,,0.2857142857142857,,,0.75,,,,,0.8571428571428571,0.8571428571428571,0.122,,0.878,0.14578587699316628,0.4663114483105491,False,warmup,0.08989630332781606,0.122,0,{},[],,0,False,0.6637724898933511,0.0
17,8500,9000,500,0.0,0.851894374282434,0.425947187141217,0.742,,0.283964791427478,,,0.742,,,,,0.851894374282434,0.851894374282434,0.122,,0.878,0.1548974943052392,0.4815400768042201,False,warmup,0.14236219550488205,0.122,0,{},[],,0,False,0.6637724898933511,0.0
18,9000,9500,500,0.0,0.8649262202043133,0.43246311010215666,0.762,,0.2883087400681044,,,0.762,,,,,0.8649262202043133,0.8649262202043133,0.108,,0.892,0.14573991031390135,0.47062738858912384,False,warmup,0.08585752231481282,0.108,0,{},[],,0,False,0.6637724898933511,0.0
19,9500,10000,500,0.0,0.9094874591057798,0.4547437295528899,0.834,,0.3031624863685933,,,0.834,,,,,0.9094874591057798,0.9094874591057798,0.058,,0.942,0.11464968152866242,0.5331524362279592,False,warmup,0.09656617974431539,0.058,0,{},[],,0,False,0.6637724898933511,0.0
20,10000,10500,500,0.0,0.9130434782608695,0.45652173913043476,0.84,,0.3043478260869565,,,0.84,,,,,0.9130434782608695,0.9130434782608695,0.07,,0.93,0.0967741935483871,0.5218653656759238,False,warmup,0.09971432633516948,0.07,0,{},[],,0,False,0.6637724898933511,0.0
21,10500,11000,500,0.0,0.9059080962800875,0.45295404814004375,0.828,,0.30196936542669583,,,0.828,,,,,0.9059080962800875,0.9059080962800875,0.094,,0.906,0.08609271523178808,0.530811814551825,False,warmup,0.0924996225322035,0.094,0,{},[],,0,False,0.6637724898933511,0.0
22,11000,11500,500,0.0,0.8276670574443142,0.4138335287221571,0.706,,0.27588901914810476,,,0.706,,,,,0.8276670574443142,0.8276670574443142,0.122,,0.878,0.1958997722095672,0.4087745535919497,False,warmup,0.12604573309209816,0.122,0,{},[],,0,False,0.6637724898933511,0.0
23,11500,12000,500,0.0,0.904709748083242,0.452354874041621,0.826,,0.30156991602774735,,,0.826,,,,,0.904709748083242,0.904709748083242,0.064,,0.936,0.11752136752136752,0.5136361513155187,False,warmup,0.09421950189099453,0.064,0,{},[],,0,False,0.6637724898933511,0.0
24,12000,12500,500,0.0,0.9130434782608695,0.45652173913043476,0.84,,0.3043478260869565,,,0.84,,,,,0.9130434782608695,0.9130434782608695,0.084,,0.916,0.08296943231441048,0.5245587513279409,False,warmup,0.09966491661154159,0.084,0,{},[],,0,False,0.6637724898933511,0.0
25,12500,13000,500,0.0,0.8344988344988346,0.4172494172494173,0.716,,0.2781662781662782,,,0.716,,,,,0.8344988344988346,0.8344988344988346,0.16,,0.84,0.14761904761904762,0.43324325153041016,False,warmup,0.17285263043675428,0.16,0,{},[],,0,False,0.6637724898933511,0.0
26,13000,13500,500,0.0,0.8738738738738738,0.4369369369369369,0.776,,0.2912912912912913,,,0.776,,,,,0.8738738738738738,0.8738738738738738,0.11,,0.89,0.12808988764044943,0.4772507610653153,False,warmup,0.11903432933458166,0.11,0,{},[],,0,False,0.6637724898933511,0.0
27,13500,14000,500,0.0,0.9130434782608695,0.45652173913043476,0.84,,0.3043478260869565,,,0.84,,,,,0.9130434782608695,0.9130434782608695,0.118,,0.882,0.047619047619047616,0.5273676314923827,False,warmup,0.13019979020322137,0.118,0,{},[],,0,False,0.6637724898933511,0.0
28,14000,14500,500,0.0,0.8674971687429218,0.4337485843714609,0.766,,0.28916572291430725,,,0.766,,,,,0.8674971687429218,0.8674971687429218,0.14,,0.86,0.10930232558139535,0.4810867129915579,False,warmup,0.12961401037403214,0.14,0,{},[],,0,False,0.6637724898933511,0.0
29,14500,15000,500,0.0,0.8331388564760793,0.41656942823803966,0.714,,0.2777129521586931,,,0.714,,,,,0.8331388564760793,0.8331388564760793,0.158,,0.842,0.15201900237529692,0.43785837801736877,False,warmup,0.19713490657137406,0.158,0,{},[],,0,False,0.6637724898933511,0.0
30,15000,15500,500,0.0,0.8290398126463701,0.41451990632318503,0.708,,0.2763466042154567,,,0.708,,,,,0.8290398126463701,0.8290398126463701,0.156,,0.844,0.16113744075829384,0.4149983006304894,False,warmup,0.19763844029057892,0.156,0,{},[],,0,False,0.6637724898933511,0.0
31,15500,16000,500,0.0,0.7212276214833759,0.36061381074168797,0.564,,0.24040920716112532,,,0.564,,,,,0.7212276214833759,0.7212276214833759,0.296,,0.704,0.19886363636363635,0.33278239314150215,False,warmup,0.3366423327919077,0.296,0,{},[],,0,False,0.6637724898933511,0.0
32,16000,16500,500,0.0,0.8864142538975501,0.44320712694877507,0.796,,0.29547141796585,,,0.796,,,,,0.8864142538975501,0.8864142538975501,0.078,,0.922,0.13665943600867678,0.49148246997801526,False,warmup,0.09853174451412167,0.078,0,{},[],,0,False,0.6637724898933511,0.0
33,16500,17000,500,0.0,0.8623435722411832,0.4311717861205916,0.758,,0.28744785741372775,,,0.758,,,,,0.8623435722411832,0.8623435722411832,0.086,,0.914,0.17067833698030635,0.4590301526440608,False,warmup,0.09160021328460904,0.086,0,{},[],,0,False,0.6637724898933511,0.0
34,17000,17500,500,0.0,0.93048128342246,0.46524064171123,0.87,,0.31016042780748665,,,0.87,,,,,0.93048128342246,0.93048128342246,0.056,,0.944,0.07838983050847458,0.5382333314102364,False,warmup,0.09214329699123752,0.056,0,{},[],,0,False,0.6637724898933511,0.0
35,17500,18000,500,0.0,0.9142236699239956,0.4571118349619978,0.842,,0.3047412233079985,,,0.842,,,,,0.9142236699239956,0.9142236699239956,0.054,,0.946,0.10993657505285412,0.5262878036205507,False,warmup,0.10948763884151584,0.054,0,{},[],,0,False,0.6637724898933511,0.0
36,18000,18500,500,0.0,0.8814317673378076,0.4407158836689038,0.788,,0.29381058911260255,,,0.788,,,,,0.8814317673378076,0.8814317673378076,0.072,,0.928,0.15086206896551724,0.4782642083404706,False,warmup,0.10956560196588933,0.072,0,{},[],,0,False,0.6637724898933511,0.0
37,18500,19000,500,0.0,0.8876529477196885,0.44382647385984425,0.798,,0.29588431590656283,,,0.798,,,,,0.8876529477196885,0.8876529477196885,0.052,,0.948,0.15822784810126583,0.480498332603633,False,warmup,0.07970171751173762,0.052,0,{},[],,0,False,0.6637724898933511,0.0
38,19000,19500,500,0.0,0.9094874591057798,0.4547437295528899,0.834,,0.3031624863685933,,,0.834,,,,,0.9094874591057798,0.9094874591057798,0.032,,0.968,0.1384297520661157,0.5209496991734524,False,warmup,0.0751852470811508,0.032,0,{},[],,0,False,0.6637724898933511,0.0
39,19500,20000,500,0.0,0.8726042841037204,0.4363021420518602,0.774,,0.29086809470124014,,,0.774,,,,,0.8726042841037204,0.8726042841037204,0.056,,0.944,0.18008474576271186,0.466729861207723,False,warmup,0.12060497165946586,0.056,0,{},[],,0,False,0.6637724898933511,0.0
40,20000,20500,500,0.488,0.9175475687103594,0.4587737843551797,0.84765625,,0.17032967032967034,0.3040789705215032,0.02775998975409836,0.84765625,0.0,0.0,0.0,1.0,0.4587737843551797,0.34065934065934067,0.0546875,1.0,0.972,0.5534979423868313,0.39519101200239315,False,persistence_pending,0.3323331470139193,0.028,0,{},[],,0,False,0.6637724898933511,0.0
41,20500,21000,500,0.942,0.8627450980392157,0.43137254901960786,0.7586206896551724,,0.039285714285714285,0.8898483838268286,0.1986236181272421,0.7586206896551724,0.025477707006369428,0.0,0.025477707006369428,0.9745222929936306,0.4441114025227926,0.07857142857142857,0.10344827586206896,0.9745222929936306,0.97,0.954639175257732,0.38205613976650593,True,persistent_mean_shift,0.870712161706069,0.03,200,"{'DoS': 185, 'Benign': 15}","[20501, 20505, 20506, 20507, 20508, 20510, 20511, 20513, 20517, 20520, 20524, 20527, 20529, 20531, 20533, 20534, 20536, 20538, 20540, 20541, 20547, 20550, 20551, 20554, 20555, 20560, 20561, 20563, 20570, 20573, 20574, 20575, 20579, 20580, 20583, 20585, 20591, 20595, 20597, 20599, 20600, 20601, 20602, 20604, 20610, 20612, 20619, 20621, 20624, 20628, 20634, 20643, 20645, 20649, 20650, 20651, 20654, 20655, 20656, 20661, 20664, 20667, 20668, 20669, 20671, 20672, 20674, 20676, 20678, 20679, 20680, 20682, 20686, 20687, 20689, 20690, 20697, 20699, 20700, 20708, 20709, 20713, 20714, 20715, 20716, 20718, 20720, 20723, 20724, 20726, 20728, 20729, 20734, 20735, 20738, 20739, 20741, 20742, 20746, 20747, 20751, 20752, 20753, 20758, 20760, 20761, 20762, 20765, 20766, 20771, 20772, 20775, 20779, 20781, 20782, 20784, 20785, 20786, 20787, 20788, 20789, 20790, 20791, 20792, 20793, 20796, 20797, 20798, 20801, 20804, 20805, 20812, 20813, 20814, 20815, 20816, 20820, 20821, 20828, 20831, 20835, 20839, 20843, 20845, 20846, 20848, 20851, 20854, 20858, 20859, 20860, 20862, 20863, 20864, 20867, 20871, 20873, 20874, 20876, 20877, 20882, 20883, 20884, 20885, 20899, 20908, 20909, 20910, 20911, 20912, 20915, 20930, 20932, 20935, 20937, 20938, 20940, 20943, 20944, 20946, 20948, 20949, 20950, 20953, 20957, 20958, 20961, 20963, 20966, 20968, 20971, 20973, 20975, 20976, 20981, 20984, 20987, 20991, 20997, 20999]",2d534843de6e0389dfca562fc735ab8433b773caea26a689baf3254f37a380cc,200,True,0.6387597343972528,0.025012755496098382
42,21000,21500,500,0.55,0.8549618320610687,0.42748091603053434,0.7466666666666667,,0.4491901934650026,0.4059264522303063,0.1656888888888889,0.7466666666666667,1.0,0.9709090909090909,0.02909090909090909,0.0,0.9274809160305344,0.8983803869300052,0.017777777777777778,0.9709090909090909,0.976,0.10860655737704918,0.43758023307305133,False,latched,0.5006400354546185,0.024,0,{},[],,200,False,0.6387597343972528,0.025012755496098382
43,21500,22000,500,0.06,0.8466257668711656,0.4233128834355828,0.7340425531914894,,0.30451358457493427,0.1495349781612118,0.5680851063829788,0.7340425531914894,1.0,0.8666666666666667,0.13333333333333333,0.0,0.9233128834355828,0.6090271691498685,0.014893617021276596,0.8666666666666667,0.978,0.24130879345603273,0.4361195769123404,False,latched,0.17699679314158284,0.022,0,{},[],,200,False,0.6387597343972528,0.025012755496098382
44,22000,22500,500,0.824,0.8266666666666667,0.41333333333333333,0.7045454545454546,,0.4510320284697509,0.6309234385021694,0.0,0.7045454545454546,1.0,1.0,0.0,0.0,0.9133333333333333,0.9020640569395018,0.022727272727272728,1.0,0.996,0.04819277108433735,0.3688153787579576,False,latched,0.550672055884956,0.004,0,{},[],,200,False,0.6387597343972528,0.025012755496098382
45,22500,23000,500,0.096,0.8229166666666666,0.4114583333333333,0.6991150442477876,,0.3026988636363636,0.24058698492109779,0.3294616519174041,0.6991150442477876,1.0,0.6666666666666666,0.3333333333333333,0.0,0.9114583333333333,0.6053977272727272,0.024336283185840708,0.6666666666666666,0.946,0.2642706131078224,0.3801178659543745,False,latched,0.3076547856399744,0.054,0,{},[],,200,False,0.6387597343972528,0.025012755496098382
46,23000,23500,500,0.29,0.8283828382838284,0.4141914191419142,0.7070422535211267,,0.41724063710718895,0.16346820978538612,0.0,0.7070422535211267,1.0,1.0,0.0,0.0,0.9141914191419143,0.8344812742143779,0.028169014084507043,1.0,0.98,0.19183673469387755,0.3859856905656651,False,latched,0.2300400650001135,0.02,0,{},[],,200,False,0.6387597343972528,0.025012755496098382
47,23500,24000,500,0.47,0.8478260869565217,0.42391304347826086,0.7358490566037735,,0.4401118615449557,0.28606664944354554,0.0,0.7358490566037735,1.0,1.0,0.0,0.0,0.9239130434782609,0.8802237230899114,0.026415094339622643,1.0,0.986,0.12778904665314403,0.41041048240173916,False,latched,0.33094390493005754,0.014,0,{},[],,200,False,0.6387597343972528,0.025012755496098382
48,24000,24500,500,0.0,0.8317757009345794,0.4158878504672897,0.712,,0.20794392523364486,,,0.712,,,,,0.8317757009345794,0.8317757009345794,0.012,,0.988,0.2793522267206478,0.4063715869775025,False,latched,0.10795471463617931,0.012,0,{},[],,200,False,0.6387597343972528,0.025012755496098382
49,24500,25000,500,0.448,0.8403361344537815,0.42016806722689076,0.7246376811594203,,0.43912288841917135,0.2698573776413764,0.00038819875776397686,0.7246376811594203,1.0,1.0,0.0,0.0,0.9201680672268908,0.8782457768383427,0.018115942028985508,1.0,0.99,0.14343434343434344,0.3723633485723319,False,latched,0.30665440046746767,0.01,0,{},[],,200,False,0.6387597343972528,0.025012755496098382
50,25000,25500,500,0.696,0.8484848484848485,0.42424242424242425,0.7368421052631579,,0.4502164502164502,0.5210878544956504,0.06461736237144584,0.7368421052631579,1.0,0.9482758620689655,0.05172413793103448,0.0,0.9242424242424243,0.9004329004329004,0.02631578947368421,0.9482758620689655,0.956,0.07531380753138076,0.3655182789427708,False,latched,0.5369659112929039,0.044,0,{},[],,200,False,0.6387597343972528,0.025012755496098382
51,25500,26000,500,0.19,0.8842975206611571,0.44214876033057854,0.7925925925925926,,0.41692691472750126,0.17140846132671309,0.12439246263807668,0.7925925925925926,1.0,0.8947368421052632,0.10526315789473684,0.0,0.9421487603305785,0.8338538294550025,0.019753086419753086,0.8947368421052632,0.964,0.15767634854771784,0.44280990657714764,False,latched,0.19561411147364294,0.036,0,{},[],,200,False,0.6387597343972528,0.025012755496098382
52,26000,26500,500,0.266,0.9077380952380952,0.4538690476190476,0.8310626702997275,,0.46275012664640325,0.14865696612313045,0.0,0.8310626702997275,1.0,1.0,0.0,0.0,0.9538690476190477,0.9255002532928065,0.01907356948228883,1.0,0.986,0.11156186612576065,0.4693327397756671,False,latched,0.18918642949576822,0.014,0,{},[],,200,False,0.6387597343972528,0.025012755496098382
53,26500,27000,500,0.78,0.8172043010752689,0.40860215053763443,0.6909090909090909,,0.44774676815271236,0.575110049513188,0.002051282051282052,0.6909090909090909,1.0,1.0,0.0,0.0,0.9086021505376345,0.8954935363054247,0.01818181818181818,1.0,0.996,0.0642570281124498,0.3219840705421679,False,latched,0.5286721067186236,0.004,0,{},[],,200,False,0.6387597343972528,0.025012755496098382
